timestamp,cpu_utilization,assigned_memory
05:23.1,0.004859924,0.001718521
52:46.8,0.000218391,0.011016846
08:58.2,0.004058838,0
00:00.0,0.030181885,0.0625
56:39.1,0.005630493,0
13:53.9,0.021026611,0.014709473
00:00.0,0,0.001562119
59:31.6,0.000378609,0
28:55.8,0.000218391,0.011016846
00:00.0,0.002445221,0.005096436
00:00.0,0.000132561,0
45:12.5,0.012924194,0
00:00.0,0.002040863,0.005729675
00:00.0,9.73E-05,0.003494263
03:21.7,0,0
00:52.6,0.000200272,0.00668335
21:44.9,0.007965088,0.02041626
12:35.5,0,0.007614136
29:56.4,0.004333496,0.001413345
39:11.8,0.00047493,0
00:38.4,0.011993408,0
16:29.8,0.001501083,0.005210876
20:16.0,0.001049042,0.010421753
00:00.0,7.34E-05,0.001005173
34:52.5,0.000156403,0.009475708
11:58.5,0.000220299,0.003612518
47:37.1,0.008544922,0.00245285
31:57.9,0.001091003,0.001270294
12:27.0,0.000311852,0.001823425
15:06.0,0,0.003612518
51:02.7,0,0
55:10.4,0.000124931,0.100952148
53:22.3,0.031036377,0
00:22.3,0,0.002624512
20:44.6,0.010620117,0
27:26.9,0.000220299,0.000195503
07:03.3,0.001745224,0.000227928
00:00.0,0.059143066,0
07:04.7,0.007965088,0.02041626
00:00.0,0.000697136,0.000434875
57:01.9,0.000497818,0.02532959
05:05.6,0.029754639,0.023284912
05:24.4,0.012924194,0
23:53.1,0.004943848,0.007263184
28:14.5,0.000200272,0.00668335
38:03.4,0.003292084,0.007362366
57:41.2,0.002323151,0.004356384
38:46.6,0.000224113,0.00390625
00:00.0,0.000905991,0.071899414
00:05.2,0.001091003,0.001270294
57:37.1,0.047302246,0
38:09.4,0.01335144,0.003612518
47:37.8,0.004974365,0.002624512
14:11.2,0.019592285,0
57:02.0,0.030090332,0
49:58.7,0.005439758,0.1875
48:41.4,0,0
59:00.3,0.000890732,0.005210876
14:26.9,0.015716553,0.00528717
00:53.5,0.006095886,0
32:48.5,0.005439758,0.1875
00:00.0,9.73E-05,0.003494263
00:00.0,0.000144958,0
00:00.0,0.010559082,0
34:56.6,0.000890732,0.005210876
18:04.2,0.01335144,0.003612518
35:54.0,0.033508301,0.003368378
35:06.8,0.010543823,0
42:48.2,0.007118225,0.002624512
29:17.0,0.000200272,0.00668335
33:36.2,0.001903534,0
49:04.3,0.007980347,0.006507874
33:13.4,0.00579071,0
39:32.3,0.018920898,0.010620117
56:01.6,0.000611305,0
03:06.8,0,0.006500244
30:45.3,0.000644684,0.00390625
00:31.6,0.006004333,0
00:00.0,0.00554657,0.010559082
00:00.0,0.000946999,0
07:51.8,0.097900391,0.078125
34:48.5,8.39E-05,0
00:00.0,0.113037109,0.078125
51:02.5,0.004013062,0.005210876
22:39.9,0.007316589,0.002407074
19:50.5,0.004272461,0.017242432
32:40.4,0.004776001,0.002780914
44:44.9,0.000611305,0
11:57.4,0.046569824,0.005470276
11:28.0,0.04876709,0.0050354
15:28.5,0.006965637,0.004013062
04:55.1,0.097900391,0.078125
16:43.5,0.004470825,0.014877319
29:47.1,0.031982422,0
00:00.0,0.073486328,0.07421875
55:33.4,0.029388428,0.003368378
06:02.8,9.16E-05,0.001241684
58:46.3,0,0.001672745
55:35.0,0.026397705,0.009765625
00:00.0,0.00553894,0.00390625
13:17.6,0.020385742,0.003620148
55:00.2,0.000329018,0.001823425
52:09.7,0.000205994,0.003250122
39:12.5,0.005966187,0.002731323
43:35.7,0.002269745,0.004615784
30:25.0,0.000218391,0.011016846
29:46.0,0.000400543,0.002624512
35:37.0,8.68E-05,0.00440979
16:36.5,0.000890732,0.005210876
45:23.3,0.04876709,0.0050354
39:27.5,0.004013062,0.005210876
53:14.4,0.000183105,0.001960754
16:43.1,0.012252808,0
32:12.6,0.006210327,0.002326965
29:18.7,0.000156403,0.009475708
00:44.8,0.009521484,0
23:03.0,0,0
35:44.2,0.00069046,0.008865356
17:07.8,0.005439758,0.1875
15:05.9,0.000329018,0
28:30.4,0.000798225,0.006507874
10:01.7,0.026763916,0.102416992
06:52.2,0,0
13:10.8,0.000218391,0.011016846
05:24.6,0.012802124,0
33:24.5,0.000890732,0.005210876
00:00.0,0.054504395,0.041625977
00:00.0,0.000498772,0.0625
44:11.5,0,0.006500244
53:10.2,0.034729004,0
14:05.2,0.000518799,0.005012512
13:12.5,0.013900757,0.028747559
58:06.5,0.003501892,0.003608704
11:56.6,0.002296448,0.003585815
18:46.6,0.000890732,0.005210876
39:36.3,0,0.001470566
30:43.5,0.002693176,0.037231445
24:10.3,0.013595581,0
13:47.5,0.006103516,0.001562119
01:54.0,0,0.007614136
00:00.0,0.000164032,0
45:52.6,9.73E-05,0.002574921
03:23.3,0,0.012374878
44:10.2,9.06E-05,0.000813484
20:32.2,0.013534546,0.011169434
46:06.2,0.000378609,0
55:10.4,0.000124931,0.100952148
41:34.1,5.91E-05,0.001792908
51:20.2,0.026763916,0.102416992
52:52.6,0.008087158,0
00:00.0,0.00067234,0.002075195
15:46.3,0.000220299,0.000195503
45:15.5,0,0
00:00.0,0.000697136,0.000434875
00:00.0,0.029296875,0.045959473
00:00.0,0.000500679,0.000337601
58:11.4,0.001745224,0.000227928
47:08.6,0.000224113,0.001562119
37:28.0,0.007118225,0.002624512
25:26.4,9.16E-05,0.001241684
00:00.0,7.63E-05,0.003242493
27:47.1,0.000329018,0.001823425
10:34.4,0.002651215,0
29:05.3,0.031158447,0.009536743
45:49.2,0,0.070922852
20:16.0,0.001049042,0.010421753
00:00.0,0.006950378,0.005859375
33:29.7,0.019592285,0
32:24.9,0.006484985,0.00315094
23:00.0,0.020385742,0.003620148
27:27.9,0.012451172,0.011169434
40:24.3,0.016143799,0
37:17.8,0.005439758,0.1875
22:17.1,0.000205994,0.003250122
45:03.2,0.004272461,0.017242432
32:17.8,0,0.002624512
50:18.9,0.000123978,0.000965118
00:00.0,0.000184059,0
46:41.8,0.005401611,0.006011963
30:24.1,0,0
26:50.0,0.007133484,0.017791748
16:20.4,0.000611305,0
40:59.7,9.73E-05,0.002574921
00:00.0,0.000869751,0
34:07.7,0.004013062,0.005210876
12:07.1,0.001745224,0.000227928
53:11.8,0.007118225,0.002624512
00:00.0,0.022399902,0.019927979
09:49.4,0.00125885,0.012832642
05:23.1,0,0.000231743
44:11.1,9.06E-05,0.000813484
00:00.0,0.000619888,0
20:16.0,0.001049042,0.010421753
00:00.0,0.000394821,0.041625977
00:00.0,0.000209808,0.003612518
06:25.3,0.0008564,0.005210876
00:00.0,6.68E-05,0.003242493
09:49.4,0.04876709,0.0050354
13:20.1,0.031555176,0
47:02.9,0.000205994,0.003250122
54:49.7,0.032470703,0.013412476
29:35.3,0.000907898,0.011383057
59:07.6,0,0
44:36.6,0.016082764,0
36:24.6,6.39E-05,0
37:27.0,0.000205994,0.003250122
22:34.1,0,0.084960938
04:26.1,0.000664711,0.003765106
28:37.7,0.097900391,0.078125
42:50.6,0.014556885,0
05:48.3,0.011260986,0
13:16.4,0.000151634,0.00668335
16:10.2,0.073486328,0.07421875
06:22.7,0.006095886,0
00:06.9,0.004470825,0.014877319
33:59.8,0.000220299,0.000195503
43:16.4,0.017456055,0.004722595
05:39.3,0.000668526,0
02:54.5,0.005584717,0.001953125
12:55.5,0.000156403,0.009475708
30:27.2,0,0.000964165
26:58.1,0.001968384,0.006500244
51:08.5,0.002269745,0.004615784
12:00.8,0.012466431,0
32:12.8,0.000218391,0.011016846
51:03.7,0.02331543,0
00:00.0,0.006874084,0.002658844
06:23.9,0.000360489,0.001562119
32:17.1,0.000163078,0
42:40.1,0.011505127,0
55:05.2,0.029388428,0.003368378
00:00.0,0.000946999,0
12:36.9,0.005439758,0.1875
17:50.3,0.000220299,0.000195503
53:29.4,0.012466431,0
53:40.1,0.014160156,0
25:24.4,0.020385742,0.003620148
41:10.2,0.009109497,0
59:57.0,0.000890732,0.005210876
34:32.8,0.000890732,0.005210876
12:25.8,0.001256943,0
20:55.8,0.000163078,0
14:20.3,0.006004333,0
30:29.4,0.000200272,0.00668335
10:52.1,0.000205994,0.003250122
50:53.6,0.012252808,0
33:48.0,0.009109497,0
29:08.6,0.005439758,0.1875
54:12.6,0.000220299,0.000195503
28:33.3,0.000218391,0.011016846
52:14.7,0.001745224,0.000227928
57:18.5,0.000200272,0.00668335
44:57.7,0.008834839,0.014968872
00:00.0,0.005882263,0.005096436
04:49.0,0,0.001672745
47:28.7,0.007980347,0.006507874
36:52.1,0.004936218,0
50:12.8,0.000518799,0.005012512
00:00.0,0.021881104,0.03125
39:06.8,0.000205994,0.003250122
39:50.8,0,0.006500244
00:00.0,0.011962891,0.00227356
57:56.4,0.000400543,0.002624512
22:50.4,0.021850586,0
53:53.0,8.96E-05,0.006149292
44:57.7,0.008834839,0.014968872
00:00.0,0.000146866,0
25:45.5,0.002296448,0.003585815
00:00.0,0.020385742,0
27:40.4,0.52734375,0.264648438
01:11.0,0.001091003,0.001270294
07:55.5,0.005439758,0.1875
26:47.6,0.015609741,0.003620148
00:00.0,9.73E-05,0.003494263
00:00.0,0.005500793,0.003868103
43:34.1,0,0.006500244
23:11.1,0,0.012374878
07:32.5,0.006668091,0.010421753
29:59.5,0.000457764,0.003498077
53:34.5,0.021850586,0
35:49.4,0.000360489,0.001562119
24:51.3,0.001091003,0.001270294
00:00.0,0.011505127,0.001939774
44:28.2,0.02331543,0
13:03.7,0.001091003,0.001270294
03:44.7,0.000861168,0.006614685
23:13.4,0.003051758,0
11:51.2,9.54E-05,0.008377075
03:53.8,0.001411438,0.000441551
36:59.9,0.011993408,0
15:47.8,0.006149292,0
07:15.6,0.012969971,0
07:38.4,0.000130653,0.056152344
28:49.0,0.000941277,0.000403404
22:09.5,0.000108719,0.000889778
47:08.8,0.004882813,0.001823425
22:31.9,0.012969971,0
10:05.7,0.000151634,0.00668335
59:42.5,0.000218391,0.011016846
15:50.5,0.026763916,0.102416992
52:49.8,0.000198364,0.003093719
51:40.8,0,0.002552032
00:00.0,0.000531197,0
20:16.0,0.001049042,0.010421753
34:28.7,0,0.005210876
10:18.5,0.000654221,0
00:00.0,0.000301361,0
31:57.6,0,0.007614136
29:19.7,0.019592285,0
02:18.2,0.001745224,0.000227928
31:36.6,0.001745224,0.000227928
11:09.6,0.000151634,0.00668335
49:39.9,0.000218391,0.011016846
26:27.6,0.001745224,0.000227928
28:32.2,0,0.000231743
28:48.9,0.001745224,0.000227928
20:55.6,0.024017334,0.012298584
00:00.0,0.000869751,0
04:32.6,0.000611305,0
00:00.0,0.000556946,0.00026989
14:16.9,0.031036377,0
25:39.6,0.000611305,0
00:00.0,0.001804352,0.00944519
07:30.5,0.00038147,0.000306129
50:57.4,0.019592285,0
34:33.6,0.047302246,0
56:34.7,0.011505127,0
09:42.4,0.000205994,0.003250122
55:10.4,0.000124931,0.100952148
49:55.7,9.54E-07,0
29:54.4,0.000315666,0.002605438
09:30.7,0.043701172,0.005142212
30:32.8,0.0008564,0.005210876
56:16.5,0.049072266,0.005813599
19:50.5,0.004272461,0.017242432
14:15.4,0.019165039,0
11:58.7,0.000270844,0.000271797
00:00.0,0.071044922,0.017700195
06:20.1,0.057556152,0.076171875
20:16.0,0.001049042,0.010421753
53:53.0,0.016906738,0.003368378
10:16.0,0.000220299,0.000195503
20:15.7,0.001276016,0.000302315
00:00.0,0.000120163,0
57:44.9,3.34E-05,0
43:54.4,0.018371582,0.034606934
23:42.9,0,0.006500244
49:04.1,3.34E-05,0
26:32.3,0.00053215,0.009750366
18:50.4,0.000230789,0.010803223
00:00.0,0.001718521,0.001491547
35:47.7,0,0.004188538
00:00.0,0.014068604,0.004295349
19:20.8,0.012130737,0
24:33.6,6.87E-05,0.00390625
42:34.4,0.004943848,0.007263184
44:10.3,9.06E-05,0.000813484
51:41.4,0.000442505,0.099487305
37:35.6,0.000270844,0.000271797
40:13.0,0.001968384,0.006500244
55:23.7,0.006065369,0.001914978
35:38.1,0.007102966,0.001752853
05:51.5,0.000205994,0.003250122
00:00.0,0.000138283,0
57:01.8,0,0
39:54.0,0.000516891,0.007797241
00:00.0,0.072143555,0.055114746
37:47.3,0,0.012374878
19:35.4,0.003005981,0.030303955
25:22.3,5.34E-05,0.000163078
14:27.3,0,0.012374878
44:31.4,0.000156403,0.009475708
43:47.6,0.000218391,0.011016846
09:19.7,0.031982422,0
25:14.2,0.000667572,0.004364014
12:43.5,0.004356384,0.001655579
37:53.9,0.023864746,0.027435303
49:46.9,0.000498772,0.041503906
58:36.5,0.000106812,0.006507874
33:02.9,0,0.000231743
20:22.0,0.010681152,0.006507874
00:00.0,0.02230835,0.006973267
15:52.2,0.000890732,0.005210876
30:22.3,0.007919312,0.00213623
20:16.0,0.001049042,0.010421753
00:00.0,0.000402451,0
15:00.9,0.001890182,0.005096436
56:19.9,0.026397705,0.009765625
09:57.6,9.54E-07,0.001579285
02:35.4,0.004905701,0.073120117
20:16.0,0.001049042,0.010421753
28:24.3,0,0.013015747
58:10.5,0,0.007614136
27:20.3,0.000156403,0.009475708
34:18.9,0.004470825,0.014877319
00:00.0,0.000697136,0.000434875
12:19.3,0.004974365,0
26:21.1,0,0
44:23.1,0.000207901,0.172607422
12:21.7,0.00038147,0.000306129
00:00.0,0.007217407,0.004440308
31:56.9,0.022460938,0
06:20.6,0,0
38:58.7,0,0
20:16.0,0.001049042,0.010421753
54:04.2,0.005439758,0.1875
24:20.6,0.026397705,0.009765625
28:14.2,0.002147675,0.05078125
02:30.3,0.011993408,0
00:00.0,6.77E-05,0.003242493
00:00.0,0.000164986,0.003612518
03:04.0,0.000200272,0
22:49.0,0.009811401,0.022857666
25:47.0,0.021362305,0.0078125
25:47.9,0.01272583,0.003612518
00:00.0,0.001291275,0
00:00.0,7.06E-05,0.003253937
00:00.0,0.047485352,0.041625977
36:44.9,0.000205994,0.003250122
53:13.7,0.006065369,0.001914978
00:10.0,0.000189781,0.001562119
43:26.9,0,0.004188538
37:32.6,0.00053215,0.009750366
22:32.1,0.020385742,0.003620148
03:16.0,0.00402832,0.001256943
20:16.5,0.004501343,0
20:01.2,0.006668091,0.010421753
07:57.6,0.000141144,0.002979279
12:28.2,0.019165039,0
58:51.3,0.007720947,0
39:34.2,0.000514984,0.005210876
30:14.2,0,0
54:15.9,0.006004333,0
00:00.0,0.022399902,0.019927979
49:04.7,9.06E-05,0.000813484
29:55.5,0.002307892,0
23:32.2,0,0
18:23.3,0.001995087,0
19:22.2,0.000230789,0.010803223
47:58.4,0.000200272,0.00668335
31:58.1,0.001968384,0.006500244
07:35.6,0.000220299,0.000195503
52:59.1,0.001276016,0.000302315
00:00.0,0.007919312,0.010559082
52:15.8,0.000336647,0.039306641
54:11.3,0.000311852,0.001823425
51:56.7,0.005439758,0.1875
08:11.1,0.000338554,0.003032684
34:55.1,0.004776001,0.002780914
58:54.7,0.001091003,0.001270294
35:41.3,0.000188828,0
38:22.0,0.000230789,0.010803223
00:00.0,0.047912598,0
08:29.9,0.031158447,0.009536743
39:07.3,0.026153564,0
00:00.0,7.34E-05,0.012023926
09:33.7,0.007965088,0.02041626
21:31.1,0.001411438,0.000441551
27:47.0,0,0.007614136
22:15.4,0.056091309,0.005149841
01:38.8,0.002365112,0.005210876
28:21.7,0.00894165,0.001562119
35:53.7,0.007919312,0.00213623
22:53.5,0.000205994,0.003250122
26:50.4,0.008560181,0.010894775
27:32.5,0.005615234,0.002624512
26:01.1,0,0.001672745
08:32.6,0.020385742,0.003620148
00:00.0,0.048706055,0.015472412
18:55.4,0.000205994,0.003250122
05:48.7,0.001745224,0.000227928
00:00.0,0.000697136,0.000434875
49:23.0,0.000157356,0.001848221
49:55.8,0.000205994,0.003250122
00:00.0,0.000160217,0
46:57.0,0.0051651,0.002624512
49:48.8,0.007995605,0.001976013
23:42.0,0.000427246,0.000292778
50:09.4,0,0.006500244
18:21.8,0.031982422,0
04:15.1,0,0
18:53.4,0.004470825,0.014877319
16:59.7,0.018310547,0
11:17.8,0.012252808,0
19:34.9,0.013763428,0
00:00.0,0.000230789,0.001718521
08:03.5,0.000220299,0.000195503
59:00.9,0.001745224,0.000227928
46:30.0,0.004943848,0.007263184
19:44.1,0.000144958,0.004234314
58:42.6,0.004882813,0
46:42.4,0.000543594,0.005210876
55:42.3,0.000108719,0
00:00.0,0.053649902,0
00:00.0,0.00018692,0.001020432
09:32.0,0.005966187,0.002731323
08:06.1,0.000220299,0.000195503
10:45.5,0.003536224,0
54:14.9,0.007324219,0.003883362
06:54.3,0.004501343,0
27:27.1,0.00402832,0.001256943
00:26.5,0.011001587,0
38:18.5,0.008132935,0.002502441
23:23.5,0.032226563,0
04:02.6,0.007980347,0.006507874
21:21.1,0.000220299,0.000195503
00:00.0,0.000279427,0.00881958
26:05.8,0.004470825,0.014877319
34:41.7,0.012451172,0.011169434
51:22.1,0.000163078,0.011276245
44:44.4,0.000654221,0
35:43.4,0.011505127,0
43:46.5,0.029754639,0.023284912
28:23.8,0.008560181,0.010894775
00:00.0,0.006500244,0.002449036
00:00.0,7.92E-05,0.003242493
46:15.8,0,0.000231743
09:48.4,0.054626465,0
34:23.7,0,0.013015747
03:29.6,0.002296448,0.003585815
02:28.0,0,0.000231743
41:46.1,0.004356384,0.001655579
00:00.0,0.028717041,0.010620117
21:11.2,0.000227928,0.051635742
20:16.0,0.001049042,0.010421753
15:30.4,0.000174522,0.00377655
20:16.0,0.001049042,0.010421753
00:00.0,0.017852783,0
12:25.3,0,0.000231743
03:52.4,0.011001587,0
00:00.0,0.000164032,0
30:34.1,0,0.013015747
57:38.9,0.00038147,0
56:00.0,0.000133514,0.000196457
20:16.0,0.001049042,0.010421753
22:38.7,0.049072266,0.005813599
00:00.0,0.000164032,0
02:50.9,0.012130737,0
00:00.0,0.010864258,0
41:00.9,0.001396179,0.014846802
42:27.1,0.002296448,0.003585815
04:28.3,0.001745224,0.000227928
07:45.9,0.013687134,0.060974121
00:00.0,0.000951767,0.000336647
33:58.6,0.005966187,0
05:53.7,0.000220299,0.000195503
14:48.0,6.87E-05,0.00390625
00:00.0,0.000941277,0.000403404
16:54.2,0.007980347,0.006507874
15:14.8,0,0
52:38.3,0.001411438,0.000441551
15:31.3,0,0
00:00.0,0.000113487,0.002967834
09:06.8,0.005439758,0.1875
00:00.0,0.030548096,0.002605438
09:30.7,0.004470825,0.014877319
35:43.9,0.000205994,0.003250122
48:38.7,0,0.002624512
08:58.1,0.000818253,0
49:35.6,0.000694275,0
27:48.8,0.000301361,0.005638123
52:19.8,0.000222206,0.00125885
06:10.8,0.00103569,0
00:00.0,0.002365112,0.005210876
54:47.3,0,0
18:42.7,0.001745224,0.000227928
32:26.4,0.023864746,0.027435303
49:45.8,0.007980347,0.006507874
06:53.2,0.000178337,0.001516342
32:52.2,0.036865234,0.006622314
51:45.9,0.000756264,0.002540588
45:49.6,0.011993408,0
28:36.9,0.000220299,0.000195503
09:28.2,0.004356384,0.001655579
09:24.5,0,0
23:54.9,0.004013062,0.005210876
19:33.4,0.000818253,0
24:45.7,0.003765106,0.007225037
08:50.8,0.000256538,0
45:34.5,0,0
43:00.9,0.000490189,0.000385284
17:32.1,0.000205994,0.003250122
26:04.7,0.001399994,0.015625
19:39.7,0.000205994,0.003250122
42:40.6,0,0.000231743
35:09.3,0.031982422,0
01:20.1,0.000156403,0.009475708
04:42.6,0,0
48:57.6,0.000361443,0.003017426
03:38.8,0.001276016,0.000302315
35:52.4,0.000199318,0.010421753
29:32.1,0.016143799,0
23:12.9,0.000321388,0.006011963
00:00.0,0.024139404,0.009765625
49:11.4,0,0.001838684
33:48.7,0.073486328,0.07421875
23:26.8,0.000175476,0.003253937
52:00.6,0.007102966,0.001752853
33:00.5,0,0.002552032
01:08.0,0.006355286,0.021942139
18:48.3,0.001091003,0.001270294
01:45.0,0.000200272,0.00668335
00:00.0,0.000317574,0.005210876
39:37.4,8.39E-05,0
56:28.2,0.000218391,0.011016846
00:00.0,0.000184059,0
54:40.5,6.58E-05,0.000356674
59:25.4,0,0.00220871
26:46.2,0.004943848,0.007263184
46:50.0,0,0.002555847
14:19.4,0.000466347,0
31:58.5,0,0.006500244
37:19.8,0.037719727,0.013412476
00:00.0,0.030303955,0
16:54.8,0.007980347,0.006507874
50:34.3,0,0.000235558
33:15.8,0.01776123,0.00982666
20:16.0,0.001049042,0.010421753
29:14.2,0,0.000231743
06:23.4,0.001745224,0.000227928
20:42.1,0,0.001968384
55:07.1,0.000156403,0.009475708
48:53.3,0.00021553,0.008377075
40:20.0,0.001745224,0.000227928
20:16.0,0.001049042,0.010421753
41:56.3,0.000433922,0.005210876
50:59.1,0.004013062,0.005210876
33:43.5,0.000220299,0.003612518
57:53.2,0.000151634,0.00668335
03:32.7,0.000218391,0.011016846
55:07.2,0.032226563,0
30:00.0,0.003005981,0.030303955
31:50.8,0.000329018,0.001823425
37:33.0,0.000890732,0.005210876
32:44.7,0.000175476,0.003253937
18:46.3,0.005958557,0
00:00.0,0,0.005210876
45:48.0,0.007324219,0.003883362
00:00.0,0.010925293,0.00403595
29:24.6,0.000270844,0.000271797
04:52.9,0,0.005210876
35:20.6,0.000218391,0.011016846
20:09.8,0.000668526,0
22:25.0,0,0.000235558
54:43.0,0,0.000235558
00:00.0,0.001655579,0.002624512
17:09.3,0.00605011,0.003742218
59:40.1,0.000378609,0
59:44.8,0,0.006500244
16:11.7,0.000151634,0.00668335
07:17.8,0.000400543,0.002624512
16:55.9,0.006065369,0.001914978
01:23.5,0.000240326,0.00315094
33:09.9,0.000433922,0.005210876
00:00.0,0.046813965,0.041625977
10:28.3,0.000226021,0.030975342
50:04.9,0.002227783,0.012924194
32:11.6,0.01272583,0.003612518
02:13.7,0.000611305,0
20:16.0,0.001049042,0.010421753
16:30.8,0,0
39:43.9,0.001234055,0
00:14.9,0,0.000231743
45:19.8,0.000309944,0.000258446
45:03.2,0.004272461,0.017242432
00:00.0,0.00014782,0
19:39.0,0.000890732,0.005210876
17:33.0,0,0
00:00.0,0.000433922,0.005210876
00:00.0,0.010314941,0
04:42.9,0.000144958,0.004234314
00:51.4,0.001583099,0.006507874
00:00.0,0.000627518,0.002948761
29:03.3,0.002296448,0.003585815
30:09.6,0.007789612,0.028747559
26:38.5,0.000205994,0.003250122
28:49.9,0.018096924,0
56:48.1,0,0.00220871
03:54.9,0.008651733,0.002658844
39:43.8,0.004974365,0
08:12.9,0,0.000231743
20:16.0,0.001049042,0.010421753
15:54.9,0.005615234,0.002624512
36:41.8,0.000270844,0.000271797
34:21.9,0.00014782,0.001470566
08:18.8,0.025421143,0.010620117
47:19.8,0.00103569,0
48:05.9,0.000160217,0.002624512
15:22.0,0.04876709,0.0050354
47:01.6,0.000611305,0
49:35.7,0.000200272,0.00668335
24:57.6,0.000231743,0.002624512
21:38.3,0.000220299,0.000195503
38:06.7,0.005958557,0.002845764
00:00.0,7.92E-05,0.003242493
13:33.2,0.005439758,0.1875
44:31.5,0.007041931,0.002605438
36:13.3,0.034729004,0
43:27.5,0.005966187,0.002731323
00:00.0,0.011581421,0
01:35.9,0.004257202,0.002189636
29:06.2,0,0.000231743
20:16.0,0.001049042,0.010421753
07:09.5,0.01965332,0.019989014
30:46.1,0.000188828,0
47:08.5,0.010620117,0
00:00.0,0.0001688,0.002605438
57:51.4,0.012130737,0
59:11.7,0.000230789,0.010803223
34:45.4,0.023620605,0.00390625
31:30.2,0.000218391,0.011016846
37:27.6,0.000890732,0.005210876
26:47.4,0.074462891,0.04296875
41:39.5,0.006095886,0
25:11.2,0.027008057,0.032653809
17:12.0,0.0052948,0
40:20.4,0.022277832,0
20:16.0,0.001049042,0.010421753
31:12.6,0.002296448,0.003585815
26:26.6,0.032470703,0.013412476
03:41.8,0.000611305,0
41:32.9,0.000311852,0.001823425
30:30.4,0.000205994,0.003250122
24:40.6,0.002227783,0.012924194
47:57.3,0.007980347,0.006507874
24:50.6,0.005439758,0.1875
32:35.2,0.021087646,0.002605438
15:56.4,0.030822754,0.019866943
03:01.9,0.010925293,0.007347107
49:19.2,0,0.003162384
44:29.9,0,0.006500244
09:09.6,0.002365112,0.005210876
55:53.7,0.004013062,0.005210876
06:55.2,0.00024128,0.005859375
00:00.0,0.001283646,0
20:55.3,0.005302429,0
39:56.0,0.000427246,0.004180908
00:00.0,0.03704834,0.041625977
00:00.0,0.000697136,0.000434875
39:06.2,0.000951767,0.000336647
17:49.8,0.00087738,0.009811401
38:04.6,0.020385742,0.003620148
32:32.4,0.028991699,0.006668091
00:00.0,0.000199318,0.001470566
00:00.0,0.004699707,0
08:30.1,0,0
49:11.4,0.056091309,0.005149841
57:07.5,0.006263733,0
00:00.0,0.00271225,0.007827759
54:08.0,0.006874084,0.001846313
09:05.5,5.72E-05,0.000213623
15:48.6,0.001745224,0.000227928
31:19.1,0.097900391,0.078125
57:03.5,8.58E-05,0
14:57.4,0.000218391,0.011016846
25:39.5,0.000218391,0.011016846
00:00.0,0.000102997,0.002277374
00:00.0,0.009216309,0
00:00.0,0.000144005,0
20:16.0,0.001049042,0.010421753
40:04.7,0.006668091,0.010421753
21:15.1,0.002140045,0
42:06.2,0.002792358,0.005912781
54:23.4,0,0.084960938
05:59.4,0.000433922,0.000255585
00:00.0,0.021484375,0.016937256
59:28.7,0.020385742,0.003620148
24:05.9,0.000270844,0.000271797
55:10.4,0.000124931,0.100952148
00:00.0,0.009918213,0
25:25.4,0.004356384,0.001655579
17:26.8,0.000321388,0.006011963
59:16.2,0.007965088,0.02041626
06:45.6,0.009536743,0
00:00.0,0.000850677,0.000281334
02:55.3,6.39E-05,0.00403595
00:57.4,0.011871338,0
42:15.9,0,0.006500244
57:46.8,0.006874084,0.001846313
07:21.8,0.005989075,0
00:00.0,0.004249573,0.005729675
00:00.0,0.025421143,0.010620117
24:18.0,0.025939941,0.002918243
00:00.0,0.000452042,0.002624512
41:38.6,0.006668091,0.010421753
16:29.8,0,0
20:16.0,0.001049042,0.010421753
55:35.0,0.026397705,0.009765625
04:06.5,0.011978149,0.000254631
52:22.9,0.013473511,0.003829956
00:00.0,0.000619888,0
39:56.1,0.003681183,0.004844666
53:35.0,0,0.004188538
21:56.5,0,0
31:49.4,0,0
22:13.6,0.006668091,0.010421753
54:25.8,0.040344238,0
49:26.4,0.033813477,0
01:39.1,0,0.003612518
04:20.7,0.000200272,0.00668335
52:03.5,0.001214981,0.002624512
26:32.6,0.000311852,0.001823425
49:20.0,0.000400543,0.002624512
06:44.8,0,0
57:04.2,0.009155273,0
51:29.6,0.004356384,0.001655579
35:08.6,0.023956299,0.00390625
32:44.4,9.54E-05,0.008377075
00:00.0,0.004981995,0.002883911
55:43.0,0.006362915,0
27:39.3,0.012802124,0
22:53.9,0.005615234,0.002624512
29:06.1,0.000890732,0.005210876
56:29.3,0.000890732,0.005210876
21:29.3,0.001745224,0.000227928
00:00.0,0.00345993,0.033813477
33:20.3,0.000200272,0.00668335
50:58.9,0.014053345,0.022583008
30:11.4,0.000156403,0.009475708
15:14.2,0.020294189,0.00390625
35:48.1,0,0.000231743
51:35.8,0,0
07:08.7,0.006874084,0.001846313
00:00.0,0.004920959,0.00881958
45:08.1,0.001794815,0.01171875
49:11.0,0,0.000231743
32:25.2,0.000175476,0.003253937
25:43.2,0.000400543,0.002624512
34:41.7,0.012451172,0.011169434
21:54.7,0,0.002624512
42:29.8,0.000156403,0.009475708
04:29.6,0.033813477,0
50:35.1,0.003650665,0
11:03.4,0.006362915,0
01:38.8,0.004905701,0.073120117
21:26.3,0.000205994,0.003250122
14:49.7,0,0.000231743
07:21.9,0.005439758,0.1875
55:35.1,0.026397705,0.009765625
30:13.9,0,0.006500244
48:57.9,0,0.000231743
23:37.6,0,0.002624512
43:18.7,0.005966187,0
51:20.4,0.006874084,0.001846313
16:43.6,0,0.006500244
